date;ES;FR;CH;SE;NO;AT;RO;FI;DE;SK;PT;IT;PL;HU;RS;SI;CZ;BG;ME;BA;HR;MK
2006-03-04;170.876420;32.970452;0.717047;9.003791;4.278883;0.413333;20.327853;5.437416;1.243063;0.261939;2.789737;2.472870;0.230084;0.000000;56.450236;29.270357;0.089492;27.855474;21.409280;49.416749;17.528198;6.847296
2006-03-05;141.881475;93.762840;2.813302;10.069063;4.493026;0.238669;9.321872;2.777843;0.451759;3.165945;3.675383;2.146805;0.078049;0.000000;29.772258;13.379515;0.074617;15.986131;0.413265;35.144051;1.373283;0.391241
2006-03-06;71.108491;80.265828;14.085865;8.965671;3.516572;0.992742;13.384466;3.015155;36.061941;0.940604;1.569189;9.026039;0.041349;0.000000;48.094449;8.196515;0.152525;15.655588;36.227050;76.724645;206.195738;7.754722
2006-03-07;46.315083;24.482730;1.406602;8.569940;3.392640;0.334373;15.910154;3.218738;14.432504;0.035598;1.315350;3.197810;0.176376;0.000000;53.864846;3.238823;0.074517;24.389850;4.972479;49.723295;32.014023;8.263882
2006-03-08;45.291222;27.928990;6.570797;7.983936;2.732676;2.081156;6.058159;3.939565;176.782024;0.017708;0.897029;5.067934;0.020971;0.000000;38.283799;8.031822;0.760028;23.903935;0.015333;43.004444;0.975219;3.520442
2006-03-09;62.285588;43.007140;11.363986;6.798863;2.192331;3.496463;16.807987;3.808379;153.148762;1.779157;0.650199;11.392438;21.605030;0.000000;43.746485;12.213397;8.925239;18.558051;8.176129;23.476979;9.158713;5.131015
2006-03-10;81.753060;52.292122;3.752410;6.576112;1.928430;0.867189;22.916363;3.856843;30.426324;0.686097;0.460910;6.364867;12.396920;0.000000;76.109828;9.187912;1.967591;24.046523;11.331419;24.556479;3.508030;6.464419
2006-03-11;89.141693;78.916091;18.069948;6.112605;2.781107;3.544041;27.430088;2.980957;112.506086;0.803085;1.075862;26.905895;8.401925;0.000000;67.406762;20.567997;2.678203;29.844958;13.959901;53.097245;23.847351;5.259435
2006-03-12;50.774730;29.011329;6.013169;8.405025;6.364197;2.290128;39.478269;2.012858;171.337012;1.712772;0.799235;4.732809;3.115140;0.000000;36.893980;30.722668;2.676094;36.946145;17.543516;35.919593;49.411327;7.798838
2006-03-13;42.843189;25.110254;1.207977;6.361393;4.914347;0.983495;11.635416;1.543510;6.454015;0.027184;0.847596;1.646046;0.378626;0.000000;36.077393;24.789778;1.244914;30.527637;0.093058;24.050320;6.227149;1.456938
2006-03-14;58.423717;33.845590;1.699610;5.963628;3.182880;1.469649;9.532586;1.305864;5.169229;0.023950;0.506694;1.919948;4.435107;0.000000;40.145751;21.407843;4.752824;30.012673;0.000000;12.774916;0.021073;3.191715
2006-03-15;53.671469;41.158067;3.197266;7.411177;4.693428;2.225612;12.157030;1.009117;43.817499;0.012321;0.391988;4.712058;0.679191;0.000000;46.708243;26.377583;1.487010;23.540407;0.022807;12.021147;0.265004;3.956808
2006-03-16;52.739646;32.766692;1.929894;9.623978;37.322962;2.336638;8.036002;0.999275;18.425649;6.852276;0.167542;3.654531;0.066080;0.000000;76.283576;25.662690;1.715409;13.606000;0.000000;35.875566;0.050253;3.651623
2006-03-17;55.787055;43.186174;4.231152;25.342153;247.722955;1.929507;8.822443;1.606953;27.626725;3.810614;0.482782;4.647670;0.052332;0.000000;91.245079;43.316536;2.433695;15.007704;0.000000;18.655805;0.000000;2.292523
2006-03-18;33.449290;31.871428;13.872690;60.127404;177.998480;3.355868;13.771257;5.858919;182.066128;2.630408;0.279574;7.754135;0.125614;0.000000;57.555936;25.478560;1.114234;19.555396;0.000000;11.455052;0.000000;0.620221
2006-03-19;39.695847;20.158921;4.161594;40.050295;210.010019;2.916092;20.183083;6.285023;98.775712;2.861532;0.109152;6.168947;1.438532;0.000000;50.689081;10.260940;3.786233;18.617283;0.015493;8.124837;0.040293;1.889108
2006-03-20;50.362441;49.050056;8.809239;87.912514;312.969988;4.266991;19.519997;8.855008;72.527942;0.848606;0.514476;11.096268;6.540642;0.000000;98.357669;6.661255;3.925262;12.230167;0.087383;16.232190;0.177577;2.459074
2006-03-21;33.079366;45.464130;11.714913;94.244410;175.488260;6.109535;21.005953;25.564571;51.150711;0.635493;0.124378;28.136418;18.497690;0.000000;112.187846;16.718473;3.249202;13.056762;0.501778;14.249470;0.672203;1.497681
2006-03-22;44.986480;31.527790;6.679204;72.217095;139.201184;2.451719;19.506650;24.597540;44.213614;0.211923;0.504970;7.836501;8.475421;0.000000;150.049172;13.399783;1.847962;12.433320;1.131266;19.799234;30.464433;1.059716
2006-03-23;61.858985;30.083962;3.308149;60.574036;116.288429;3.092554;22.359567;17.915061;19.829144;0.322170;2.269295;5.566323;10.853517;0.000000;181.526666;9.501534;2.380177;18.556660;7.521247;15.818571;22.589934;2.575792
2006-03-24;46.794505;24.239491;6.388877;63.331567;80.579089;6.757799;29.884974;32.769879;69.387054;2.114553;1.343378;26.554800;18.260356;0.000000;116.189924;18.895294;4.357670;24.020047;29.387787;39.355826;137.793494;2.995314
2006-03-25;63.816976;22.616336;2.177329;61.927633;79.010612;2.179441;35.320665;36.356486;12.826997;0.075803;2.118758;3.664234;14.006319;0.000000;50.114743;12.202604;3.715851;38.603945;19.972109;19.562764;27.311108;12.462718
2006-03-26;68.291779;66.346391;17.191417;72.332095;245.123336;5.027070;19.489236;27.961136;96.371099;0.439216;1.947980;11.137964;7.414467;0.000000;62.978524;22.824631;4.544322;26.083577;0.604684;9.200847;11.436889;1.615888
2006-03-27;57.976064;83.626045;30.372591;97.388105;229.261536;7.920328;23.214447;35.901122;234.265554;2.741410;2.445025;19.686742;9.808687;0.000000;64.184210;35.793648;7.419815;18.993818;4.057465;7.533746;32.810184;0.991869
2006-03-28;47.892115;36.820432;4.418970;106.417101;191.043238;3.376455;27.018938;48.798500;115.926050;7.455051;1.997881;5.930604;4.660321;0.000000;48.492426;20.441789;6.341307;13.792779;4.819256;5.248948;11.494978;1.616394
2006-03-29;39.776799;29.009574;4.438129;109.353856;152.208126;3.307697;33.640974;51.907403;56.364332;5.368017;1.863410;2.686882;6.068316;0.000000;107.135321;27.521037;5.156384;21.061331;14.979986;8.246114;30.318366;3.027915
2006-03-30;37.143740;25.981135;5.509089;126.871494;111.570885;3.667334;21.650838;53.961158;138.297994;4.549031;1.553186;2.112318;2.742456;0.000000;114.465509;66.543675;13.834571;35.126792;6.127806;5.930197;6.344807;5.124049
2006-03-31;50.653015;25.836643;3.118055;126.437872;127.379854;4.274861;21.181226;49.754316;85.384189;11.768576;1.862884;3.374063;5.553078;0.000000;57.174208;20.133146;12.736043;16.650776;0.894235;5.309182;5.395840;1.041521
2006-04-01;62.802572;22.807910;7.208167;80.434712;91.808878;6.789616;27.898037;33.399974;47.617091;3.454009;6.150306;7.557148;4.568984;0.000000;98.080189;16.706167;6.669367;10.803325;0.287436;5.730083;1.234987;0.669614
2006-04-02;58.014996;31.377034;12.910983;75.521929;102.898446;7.162736;30.057707;30.341099;41.672609;2.091766;4.477843;10.879236;4.411311;0.000000;44.986423;20.449997;9.101676;6.941527;1.344231;13.428260;5.234691;1.589362
2006-04-03;57.928189;27.534744;8.159721;77.554869;112.576662;6.625512;30.805295;29.769172;43.315668;4.491041;4.646711;9.894879;14.854390;0.000000;31.015342;31.356372;5.294372;7.795703;4.431409;28.267862;10.000469;1.019241
2006-04-04;56.592800;24.502918;14.029985;85.082683;170.002038;5.732978;33.591131;36.766164;62.368770;1.908173;4.560403;10.068506;12.046914;0.000000;51.979429;15.198252;5.749902;6.746038;4.543505;22.500973;59.087927;4.746577
